dataset,image,sigma,method,mean_psnr,std_psnr,mean_ssim,std_ssim,num_samples
Kodak24,kodim13.png,25,l0,20.6106270291556,0,0.450440616492523,0,1
Kodak24,kodim13.png,25,lgss,22.5381685001,0,0.6157013345,0,1
Kodak24,kodim13.png,25,original,19.9555757571639,0,0.39189946854694,0,1
Kodak24,kodim13.png,25,tv,16.3348900982,0,0.3645139482,0,1
Kodak24,kodim13.png,50,adaptive,14.8334140091098,0,0.304020817878406,0,1
Kodak24,kodim13.png,50,bilateral,16.0793683563711,0,0.331473683247039,0,1
Kodak24,kodim13.png,50,guided,16.4342135245369,0,0.338952458060974,0,1
Kodak24,kodim13.png,50,l0,16.5796035504292,0,0.341480473469718,0,1
Kodak24,kodim13.png,50,lgss,15.322024593,0,0.3356590441,0,1
Kodak24,kodim13.png,50,original,16.656483019636,0,0.381962438656692,0,1
Kodak24,kodim13.png,50,tv,13.0019424799,0,0.2287150455,0,1
Kodak24,kodim14.png,10,adaptive,21.3681312811197,0,0.529547452744842,0,1
Kodak24,kodim14.png,10,bilateral,29.9259225170421,0,0.826196364550428,0,1
Kodak24,kodim14.png,10,guided,28.6707033528851,0,0.801721991042815,0,1
Kodak24,kodim14.png,10,l0,21.0014450437947,0,0.48944826061567,0,1
Kodak24,kodim14.png,10,lgss,25.0900825154,0,0.6542962778,0,1
Kodak24,kodim14.png,10,original,18.3894422189113,0,0.406687497578903,0,1
Kodak24,kodim14.png,10,tv,17.3517493849,0,0.2867840279,0,1
Kodak24,kodim14.png,20,adaptive,24.2441190167126,0,0.622714826280061,0,1
Kodak24,kodim14.png,20,bilateral,26.2713506512817,0,0.667364703201512,0,1
Kodak24,kodim14.png,20,guided,25.9058388366145,0,0.653900257109538,0,1
Kodak24,kodim14.png,20,l0,21.246338852408,0,0.503680531368704,0,1
Kodak24,kodim14.png,20,lgss,25.0918132087,0,0.6821131841,0,1
Kodak24,kodim14.png,20,original,19.034111474763,0,0.424885418756358,0,1
Kodak24,kodim14.png,20,tv,16.8338557361,0,0.2660680092,0,1
Kodak24,kodim14.png,25,adaptive,23.0069493271256,0,0.547911424780283,0,1
Kodak24,kodim14.png,25,bilateral,23.9214943642484,0,0.5488548870213,0,1
Kodak24,kodim14.png,25,guided,23.8985674012616,0,0.544412601470413,0,1
Kodak24,kodim14.png,25,l0,21.4642780107912,0,0.511555447309847,0,1
Kodak24,kodim14.png,25,lgss,23.6575898215,0,0.6351232923,0,1
Kodak24,kodim14.png,25,original,19.487625099913,0,0.439820468449961,0,1
Kodak24,kodim14.png,25,tv,16.18637804,0,0.2426575213,0,1
Kodak24,kodim14.png,50,adaptive,14.782678008222,0,0.200323295962667,0,1
Kodak24,kodim14.png,50,bilateral,16.178006258291,0,0.228624012162127,0,1
Kodak24,kodim14.png,50,guided,16.5672999172833,0,0.235010547853996,0,1
Kodak24,kodim14.png,50,l0,17.0622152756147,0,0.260851470645825,0,1
Kodak24,kodim14.png,50,lgss,15.4791107175,0,0.2372518726,0,1
Kodak24,kodim14.png,50,original,17.2112112432923,0,0.308746664706883,0,1
Kodak24,kodim14.png,50,tv,12.9485404863,0,0.1446431097,0,1
Kodak24,kodim15.png,10,adaptive,22.0890086741023,0,0.598987205530825,0,1
Kodak24,kodim15.png,10,bilateral,32.2079072269066,0,0.826099845267164,0,1
Kodak24,kodim15.png,10,guided,31.4320923639188,0,0.812322208037581,0,1
Kodak24,kodim15.png,10,l0,20.3346006178803,0,0.573708388137669,0,1
Kodak24,kodim15.png,10,lgss,25.4718501229,0,0.6696581364,0,1
Kodak24,kodim15.png,10,original,20.204409761967,0,0.555142692577872,0,1
Kodak24,kodim15.png,10,tv,17.5466657137,0,0.1660494464,0,1
Kodak24,kodim15.png,20,adaptive,23.9574976513368,0,0.62322307271524,0,1
Kodak24,kodim15.png,20,bilateral,27.9234174993389,0,0.611316664109601,0,1
Kodak24,kodim15.png,20,guided,27.8886788771287,0,0.61392902970824,0,1
Kodak24,kodim15.png,20,l0,21.126391623013,0,0.581597426017032,0,1
Kodak24,kodim15.png,20,lgss,26.105143548,0,0.6977114141,0,1
Kodak24,kodim15.png,20,original,20.1820987949731,0,0.555573715955189,0,1
Kodak24,kodim15.png,20,tv,17.1578573675,0,0.1549848562,0,1
Kodak24,kodim15.png,25,adaptive,24.1004961152246,0,0.51144092032469,0,1
Kodak24,kodim15.png,25,bilateral,25.2033711899408,0,0.461620690503748,0,1
Kodak24,kodim15.png,25,guided,25.430382359912,0,0.473119183485525,0,1
Kodak24,kodim15.png,25,l0,21.0746440046986,0,0.582832783363064,0,1
Kodak24,kodim15.png,25,lgss,24.9604885093,0,0.6484951343,0,1
Kodak24,kodim15.png,25,original,20.414101690024,0,0.561306775514471,0,1
Kodak24,kodim15.png,25,tv,16.5901491053,0,0.1404477927,0,1
Kodak24,kodim15.png,50,adaptive,15.4492778026949,0,0.121226593688466,0,1
Kodak24,kodim15.png,50,bilateral,16.9194231593454,0,0.142427672933436,0,1
Kodak24,kodim15.png,50,guided,17.4785228356461,0,0.153605509908675,0,1
Kodak24,kodim15.png,50,l0,18.2275077714192,0,0.227300007784858,0,1
Kodak24,kodim15.png,50,lgss,16.7022486476,0,0.2341355032,0,1
Kodak24,kodim15.png,50,original,18.7618164544827,0,0.327118058586132,0,1
Kodak24,kodim15.png,50,tv,13.5285035602,0,0.0788561411,0,1
Kodak24,kodim16.png,10,adaptive,23.1734591852438,0,0.615967912896769,0,1
Kodak24,kodim16.png,10,bilateral,31.6669362515341,0,0.820681886846107,0,1
Kodak24,kodim16.png,10,guided,30.8438668647445,0,0.804524745215876,0,1
Kodak24,kodim16.png,10,l0,21.4867877214053,0,0.59432365030113,0,1
Kodak24,kodim16.png,10,lgss,26.5328963609,0,0.6919896889,0,1
Kodak24,kodim16.png,10,original,20.3459975140235,0,0.565443670097661,0,1
Kodak24,kodim16.png,10,tv,17.1459190822,0,0.1642070413,0,1
Kodak24,kodim16.png,20,adaptive,25.5136141265633,0,0.645007237572899,0,1
Kodak24,kodim16.png,20,bilateral,27.5869142063047,0,0.585674053765164,0,1
Kodak24,kodim16.png,20,guided,27.6118440372848,0,0.586584584037346,0,1
Kodak24,kodim16.png,20,l0,21.6807186884794,0,0.598730323076956,0,1
Kodak24,kodim16.png,20,lgss,26.4253348133,0,0.7150584053,0,1
Kodak24,kodim16.png,20,original,20.5556346685746,0,0.569537612387765,0,1
Kodak24,kodim16.png,20,tv,16.7235285339,0,0.1536159352,0,1
Kodak24,kodim16.png,25,adaptive,23.7031780787277,0,0.46160829865933,0,1
Kodak24,kodim16.png,25,bilateral,24.7887648158734,0,0.433204375349642,0,1
Kodak24,kodim16.png,25,guided,25.0426190566556,0,0.439620560143807,0,1
Kodak24,kodim16.png,25,l0,22.1253483088136,0,0.599536156201809,0,1
Kodak24,kodim16.png,25,lgss,24.5430906262,0,0.6419168724,0,1
Kodak24,kodim16.png,25,original,20.8737412241722,0,0.573589847315162,0,1
Kodak24,kodim16.png,25,tv,16.0856196932,0,0.1375114491,0,1
Kodak24,kodim16.png,50,adaptive,14.7046479537544,0,0.109035048156786,0,1
Kodak24,kodim16.png,50,bilateral,16.2512864798508,0,0.13135062572623,0,1
Kodak24,kodim16.png,50,guided,16.6747954287341,0,0.138098727513754,0,1
Kodak24,kodim16.png,50,l0,17.2968292330871,0,0.165232591879308,0,1
Kodak24,kodim16.png,50,lgss,15.4920975782,0,0.1328852053,0,1
Kodak24,kodim16.png,50,original,17.2786098305453,0,0.204191365266324,0,1
Kodak24,kodim16.png,50,tv,12.8487269279,0,0.0742331278,0,1
Kodak24,kodim17.png,10,adaptive,21.7049561726271,0,0.574877329212917,0,1
Kodak24,kodim17.png,10,bilateral,31.6781701269403,0,0.848352147436993,0,1
Kodak24,kodim17.png,10,guided,30.2379437950652,0,0.822333387118761,0,1
Kodak24,kodim17.png,10,l0,21.4968134361528,0,0.559846651603439,0,1
Kodak24,kodim17.png,10,lgss,25.2340509921,0,0.682480252,0,1
Kodak24,kodim17.png,10,original,18.6319147598931,0,0.488818385886423,0,1
Kodak24,kodim17.png,10,tv,17.3011699292,0,0.1931219655,0,1
Kodak24,kodim17.png,20,adaptive,24.2090135452858,0,0.632674184657489,0,1
Kodak24,kodim17.png,20,bilateral,27.3030754415508,0,0.62799166934253,0,1
Kodak24,kodim17.png,20,guided,27.0771668821469,0,0.621455259538258,0,1
Kodak24,kodim17.png,20,l0,21.8245484170591,0,0.571868271638243,0,1
Kodak24,kodim17.png,20,lgss,26.3474415042,0,0.71806019,0,1
Kodak24,kodim17.png,20,original,18.8508070347958,0,0.496247447257465,0,1
Kodak24,kodim17.png,20,tv,16.8599286909,0,0.1805160216,0,1
Kodak24,kodim17.png,25,adaptive,23.7608218071333,0,0.524306321264315,0,1
Kodak24,kodim17.png,25,bilateral,24.631770774813,0,0.481314194177055,0,1
Kodak24,kodim17.png,25,guided,24.7409103844064,0,0.484272143164532,0,1
Kodak24,kodim17.png,25,l0,21.9397362855475,0,0.575030110913969,0,1
Kodak24,kodim17.png,25,lgss,24.972901843,0,0.6596314843,0,1
Kodak24,kodim17.png,25,original,19.3338937859649,0,0.509545075857596,0,1
Kodak24,kodim17.png,25,tv,16.2238281629,0,0.1629027317,0,1
Kodak24,kodim17.png,50,adaptive,14.886902045337,0,0.134582722430836,0,1
Kodak24,kodim17.png,50,bilateral,16.3646048658506,0,0.159203180530831,0,1
Kodak24,kodim17.png,50,guided,16.78506928087,0,0.166168047424738,0,1
Kodak24,kodim17.png,50,l0,17.3558501664422,0,0.212758135278449,0,1
Kodak24,kodim17.png,50,lgss,15.7527840634,0,0.2138740173,0,1
Kodak24,kodim17.png,50,original,17.4797749571657,0,0.27272249797119,0,1
Kodak24,kodim17.png,50,tv,12.9956110269,0,0.0913374089,0,1
Kodak24,kodim18.png,10,adaptive,22.4428138013745,0,0.527819469008041,0,1
Kodak24,kodim18.png,10,bilateral,30.0005703774228,0,0.827122723283459,0,1
Kodak24,kodim18.png,10,guided,28.8977754997679,0,0.802496657289645,0,1
Kodak24,kodim18.png,10,l0,21.5346386935873,0,0.48645586383722,0,1
Kodak24,kodim18.png,10,lgss,25.7219542234,0,0.6653159679,0,1
Kodak24,kodim18.png,10,original,20.1279898947402,0,0.43796302520681,0,1
Kodak24,kodim18.png,10,tv,17.4107166955,0,0.2641793928,0,1
Kodak24,kodim18.png,20,adaptive,24.068981831635,0,0.60593237669773,0,1
Kodak24,kodim18.png,20,bilateral,26.4862005854044,0,0.650941019187219,0,1
Kodak24,kodim18.png,20,guided,26.2062379756918,0,0.641255152870725,0,1
Kodak24,kodim18.png,20,l0,21.7689237099131,0,0.49844101014498,0,1
Kodak24,kodim18.png,20,lgss,25.8411490601,0,0.7106068184,0,1
Kodak24,kodim18.png,20,original,20.3688837684949,0,0.447163826613697,0,1
Kodak24,kodim18.png,20,tv,16.9684254543,0,0.2466641611,0,1
Kodak24,kodim18.png,25,adaptive,23.2187421916663,0,0.535173055282552,0,1
Kodak24,kodim18.png,25,bilateral,24.1625025568596,0,0.528029898427125,0,1
Kodak24,kodim18.png,25,guided,24.1993702404499,0,0.527130843182937,0,1
Kodak24,kodim18.png,25,l0,21.8855920309919,0,0.506565141831613,0,1
Kodak24,kodim18.png,25,lgss,24.101436384,0,0.6611833545,0,1
Kodak24,kodim18.png,25,original,20.6535749919427,0,0.45968886957628,0,1
Kodak24,kodim18.png,25,tv,16.3691569701,0,0.2254480613,0,1
Kodak24,kodim18.png,50,adaptive,15.1283416654625,0,0.189906213768893,0,1
Kodak24,kodim18.png,50,bilateral,16.5355984131787,0,0.216703840125611,0,1
Kodak24,kodim18.png,50,guided,17.020802442113,0,0.225184265542972,0,1
Kodak24,kodim18.png,50,l0,17.7433805003202,0,0.262484286683096,0,1
Kodak24,kodim18.png,50,lgss,16.0246740193,0,0.2442368655,0,1
Kodak24,kodim18.png,50,original,18.1050197232025,0,0.326082850847959,0,1
Kodak24,kodim18.png,50,tv,13.3166397175,0,0.1359010993,0,1
Kodak24,kodim19.png,10,adaptive,24.5102707226671,0,0.744516028480346,0,1
Kodak24,kodim19.png,10,bilateral,31.0412072551808,0,0.881752128275987,0,1
Kodak24,kodim19.png,10,guided,29.4312777985643,0,0.862922192317558,0,1
Kodak24,kodim19.png,10,l0,22.381117582216,0,0.669013196422289,0,1
Kodak24,kodim19.png,10,lgss,25.8812145337,0,0.7940798952,0,1
Kodak24,kodim19.png,10,original,20.0313117411824,0,0.597648458330855,0,1
Kodak24,kodim19.png,10,tv,17.435113969,0,0.2973173754,0,1
Kodak24,kodim19.png,20,adaptive,25.3666742846827,0,0.757428235837683,0,1
Kodak24,kodim19.png,20,bilateral,26.4985572857309,0,0.661440216032635,0,1
Kodak24,kodim19.png,20,guided,26.0094624597177,0,0.651463568393268,0,1
Kodak24,kodim19.png,20,l0,22.6786403072341,0,0.690058023766778,0,1
Kodak24,kodim19.png,20,lgss,25.2884235524,0,0.7997640262,0,1
Kodak24,kodim19.png,20,original,20.5645301518696,0,0.624171762002094,0,1
Kodak24,kodim19.png,20,tv,16.8497452196,0,0.2791763955,0,1
Kodak24,kodim19.png,25,adaptive,23.1768014051201,0,0.563471770850447,0,1
Kodak24,kodim19.png,25,bilateral,23.9783107328579,0,0.527362409843473,0,1
Kodak24,kodim19.png,25,guided,23.8831547854532,0,0.523379212157993,0,1
Kodak24,kodim19.png,25,l0,22.6673076471753,0,0.690489546214604,0,1
Kodak24,kodim19.png,25,lgss,24.035182425,0,0.7662595148,0,1
Kodak24,kodim19.png,25,original,20.984381869375,0,0.64028208908027,0,1
Kodak24,kodim19.png,25,tv,16.1731346124,0,0.2587396844,0,1
Kodak24,kodim19.png,50,adaptive,14.7156334583837,0,0.219283987713528,0,1
Kodak24,kodim19.png,50,bilateral,16.0869240985572,0,0.241436231413659,0,1
Kodak24,kodim19.png,50,guided,16.4392848731467,0,0.246425211372894,0,1
Kodak24,kodim19.png,50,l0,16.8803384453349,0,0.265972968644405,0,1
Kodak24,kodim19.png,50,lgss,15.7533169987,0,0.2496659558,0,1
Kodak24,kodim19.png,50,original,16.9293662593879,0,0.295657420235289,0,1
Kodak24,kodim19.png,50,tv,12.8647745543,0,0.1687496464,0,1
Kodak24,kodim20.png,10,adaptive,25.0283107994852,0,0.808526720103511,0,1
Kodak24,kodim20.png,10,bilateral,33.2053934070841,0,0.91632690647591,0,1
Kodak24,kodim20.png,10,guided,31.912583326435,0,0.902645244276906,0,1
Kodak24,kodim20.png,10,l0,24.3595287419778,0,0.794171400836592,0,1
Kodak24,kodim20.png,10,lgss,28.8085807952,0,0.8560667144,0,1
Kodak24,kodim20.png,10,original,21.9065924017264,0,0.749731344158445,0,1
Kodak24,kodim20.png,10,tv,18.3956108,0,0.1975556942,0,1
Kodak24,kodim20.png,20,adaptive,26.0880129376737,0,0.826417395708463,0,1
Kodak24,kodim20.png,20,bilateral,28.5284842343469,0,0.764229896552595,0,1
Kodak24,kodim20.png,20,guided,27.8935488494327,0,0.768350015938491,0,1
Kodak24,kodim20.png,20,l0,23.7345825526342,0,0.794836484947227,0,1
Kodak24,kodim20.png,20,lgss,27.7834017585,0,0.8665042495,0,1
Kodak24,kodim20.png,20,original,21.837653646441,0,0.756401068294973,0,1
Kodak24,kodim20.png,20,tv,17.7365246573,0,0.178737253,0,1
Kodak24,kodim20.png,25,adaptive,25.2436116659506,0,0.776353030350303,0,1
Kodak24,kodim20.png,25,bilateral,25.9855511499031,0,0.620598171936026,0,1
Kodak24,kodim20.png,25,guided,25.7106815968652,0,0.648242024942845,0,1
Kodak24,kodim20.png,25,l0,23.5349884542924,0,0.795735504506672,0,1
Kodak24,kodim20.png,25,lgss,25.8162682496,0,0.829292846,0,1
Kodak24,kodim20.png,25,original,21.7637182932132,0,0.761592203973626,0,1
Kodak24,kodim20.png,25,tv,17.1877915159,0,0.1640312303,0,1
Kodak24,kodim20.png,50,adaptive,16.5330876836391,0,0.198627873371016,0,1
Kodak24,kodim20.png,50,bilateral,17.6941180496141,0,0.183490990247985,0,1
Kodak24,kodim20.png,50,guided,18.1872971509723,0,0.21250651697831,0,1
Kodak24,kodim20.png,50,l0,18.7263874864061,0,0.441798137857107,0,1
Kodak24,kodim20.png,50,lgss,17.9858298442,0,0.5946683259,0,1
Kodak24,kodim20.png,50,original,19.5926492107361,0,0.650530315390506,0,1
Kodak24,kodim20.png,50,tv,14.0626060941,0,0.0983216179,0,1
Kodak24,kodim21.png,10,adaptive,23.9568808565551,0,0.717569237297248,0,1
Kodak24,kodim21.png,10,bilateral,31.0320989761513,0,0.880742580806053,0,1
Kodak24,kodim21.png,10,guided,29.8207115314776,0,0.866265635280503,0,1
Kodak24,kodim21.png,10,l0,21.9616096868957,0,0.65282903908669,0,1
Kodak24,kodim21.png,10,lgss,26.5944162668,0,0.8016694025,0,1
Kodak24,kodim21.png,10,original,19.9998660153443,0,0.580724596275352,0,1
Kodak24,kodim21.png,10,tv,17.3602958673,0,0.2559924294,0,1
Kodak24,kodim21.png,20,adaptive,25.8657284113047,0,0.751659227975797,0,1
Kodak24,kodim21.png,20,bilateral,26.6970983368414,0,0.639348066586774,0,1
Kodak24,kodim21.png,20,guided,26.442247476178,0,0.634796498066663,0,1
Kodak24,kodim21.png,20,l0,22.2554416763628,0,0.667158377540365,0,1
Kodak24,kodim21.png,20,lgss,26.0027949507,0,0.8119496117,0,1
Kodak24,kodim21.png,20,original,20.5739719058359,0,0.598613299864584,0,1
Kodak24,kodim21.png,20,tv,16.791800403,0,0.2364398552,0,1
Kodak24,kodim21.png,25,adaptive,23.2797705280667,0,0.542897930178126,0,1
Kodak24,kodim21.png,25,bilateral,24.1601561706,0,0.497192282339168,0,1
Kodak24,kodim21.png,25,guided,24.2053692044883,0,0.497534338216488,0,1
Kodak24,kodim21.png,25,l0,22.4754553433263,0,0.675274418226552,0,1
Kodak24,kodim21.png,25,lgss,24.6233800143,0,0.7769217008,0,1
Kodak24,kodim21.png,25,original,21.0609445012446,0,0.616291112703892,0,1
Kodak24,kodim21.png,25,tv,16.1068049036,0,0.2158719287,0,1
Kodak24,kodim21.png,50,adaptive,14.6361606935822,0,0.180062899387817,0,1
Kodak24,kodim21.png,50,bilateral,16.0642517451031,0,0.202590583493309,0,1
Kodak24,kodim21.png,50,guided,16.4087545682232,0,0.208017769071953,0,1
Kodak24,kodim21.png,50,l0,16.8167794806396,0,0.229785552611587,0,1
Kodak24,kodim21.png,50,lgss,15.6569130915,0,0.2136804274,0,1
Kodak24,kodim21.png,50,original,16.7517709029011,0,0.257679602988336,0,1
Kodak24,kodim21.png,50,tv,12.7498450787,0,0.1315334897,0,1
Kodak24,kodim22.png,10,adaptive,23.3689135435777,0,0.632582658505534,0,1
Kodak24,kodim22.png,10,bilateral,31.5778271838877,0,0.831567678439109,0,1
Kodak24,kodim22.png,10,guided,30.4797826018746,0,0.813582819992733,0,1
Kodak24,kodim22.png,10,l0,22.469155134718,0,0.610016841668213,0,1
Kodak24,kodim22.png,10,lgss,25.7884565919,0,0.6990447886,0,1
Kodak24,kodim22.png,10,original,21.1403447062219,0,0.573644526282846,0,1
Kodak24,kodim22.png,10,tv,17.2066982863,0,0.1882483184,0,1
Kodak24,kodim22.png,20,adaptive,25.0371522322429,0,0.656458483178137,0,1
Kodak24,kodim22.png,20,bilateral,27.3753609391594,0,0.601846121416442,0,1
Kodak24,kodim22.png,20,guided,27.1796473627161,0,0.597397070214072,0,1
Kodak24,kodim22.png,20,l0,22.6842348425744,0,0.615189610458603,0,1
Kodak24,kodim22.png,20,lgss,26.742634584,0,0.7297169583,0,1
Kodak24,kodim22.png,20,original,21.3085006434259,0,0.581247923104075,0,1
Kodak24,kodim22.png,20,tv,16.6931476912,0,0.1748597133,0,1
Kodak24,kodim22.png,25,adaptive,23.6767545705553,0,0.480523667996606,0,1
Kodak24,kodim22.png,25,bilateral,24.6136760141312,0,0.452190927585242,0,1
Kodak24,kodim22.png,25,guided,24.7170428490035,0,0.454025585412421,0,1
Kodak24,kodim22.png,25,l0,22.9671521998629,0,0.616871770297914,0,1
Kodak24,kodim22.png,25,lgss,24.8623365321,0,0.6609097378,0,1
Kodak24,kodim22.png,25,original,21.5508380347053,0,0.586657706337821,0,1
Kodak24,kodim22.png,25,tv,16.0374274019,0,0.1577213223,0,1
Kodak24,kodim22.png,50,adaptive,14.6259261342019,0,0.127442776514666,0,1
Kodak24,kodim22.png,50,bilateral,16.1338474974416,0,0.149823623959711,0,1
Kodak24,kodim22.png,50,guided,16.5143220797702,0,0.155190124772728,0,1
Kodak24,kodim22.png,50,l0,17.0882162467865,0,0.182325366718805,0,1
Kodak24,kodim22.png,50,lgss,15.4198899293,0,0.1590475975,0,1
Kodak24,kodim22.png,50,original,16.9987632823996,0,0.212847312923143,0,1
Kodak24,kodim22.png,50,tv,12.7655766735,0,0.0903872129,0,1
Kodak24,kodim23.png,10,adaptive,21.164526793631,0,0.769335463826715,0,1
Kodak24,kodim23.png,10,bilateral,34.2478699975164,0,0.896892435779106,0,1
Kodak24,kodim23.png,10,guided,33.1379244128703,0,0.887814349673229,0,1
Kodak24,kodim23.png,10,l0,21.8338900629607,0,0.758868176034137,0,1
Kodak24,kodim23.png,10,lgss,25.1406706667,0,0.8189435591,0,1
Kodak24,kodim23.png,10,original,19.3207227121986,0,0.727480604915544,0,1
Kodak24,kodim23.png,10,tv,17.129104535,0,0.1352515893,0,1
Kodak24,kodim23.png,20,adaptive,24.8008027829416,0,0.768017443154557,0,1
Kodak24,kodim23.png,20,bilateral,28.1391828275812,0,0.580824727508796,0,1
Kodak24,kodim23.png,20,guided,28.1312631805117,0,0.586164372915396,0,1
Kodak24,kodim23.png,20,l0,22.1054654842435,0,0.762908955371035,0,1
Kodak24,kodim23.png,20,lgss,25.9002242794,0,0.8214465534,0,1
Kodak24,kodim23.png,20,original,19.5491414368319,0,0.734601824436449,0,1
Kodak24,kodim23.png,20,tv,16.7027710372,0,0.1269582138,0,1
Kodak24,kodim23.png,25,adaptive,24.2802237328344,0,0.489376911991048,0,1
Kodak24,kodim23.png,25,bilateral,25.017118307556,0,0.404829798033922,0,1
Kodak24,kodim23.png,25,guided,25.2359759849147,0,0.413381558909071,0,1
Kodak24,kodim23.png,25,l0,22.5378928125073,0,0.763075022459736,0,1
Kodak24,kodim23.png,25,lgss,25.2366002243,0,0.7679859037,0,1
Kodak24,kodim23.png,25,original,19.7967923723359,0,0.739563892137521,0,1
Kodak24,kodim23.png,25,tv,16.068499477,0,0.1151665439,0,1
Kodak24,kodim23.png,50,adaptive,14.6986363700168,0,0.0964934008659312,0,1
Kodak24,kodim23.png,50,bilateral,16.240636296716,0,0.116001360569215,0,1
Kodak24,kodim23.png,50,guided,16.6455257326664,0,0.121563238233694,0,1
Kodak24,kodim23.png,50,l0,17.2953991085278,0,0.168909060688502,0,1
Kodak24,kodim23.png,50,lgss,16.0408641226,0,0.1538517737,0,1
Kodak24,kodim23.png,50,original,17.3016091180772,0,0.210445228261918,0,1
Kodak24,kodim23.png,50,tv,12.8322089717,0,0.0679110836,0,1
Kodak24,kodim24.png,10,adaptive,20.9638730513714,0,0.566099759466317,0,1
Kodak24,kodim24.png,10,bilateral,30.8781844689491,0,0.848657919510687,0,1
Kodak24,kodim24.png,10,guided,29.3965495191615,0,0.817845936391539,0,1
Kodak24,kodim24.png,10,l0,20.4398094825114,0,0.548166846108772,0,1
Kodak24,kodim24.png,10,lgss,25.4430315339,0,0.6989057755,0,1
Kodak24,kodim24.png,10,original,19.5844740697184,0,0.515208052863787,0,1
Kodak24,kodim24.png,10,tv,17.262674067,0,0.2451587591,0,1
Kodak24,kodim24.png,20,adaptive,24.1064382243241,0,0.642133919211217,0,1
Kodak24,kodim24.png,20,bilateral,26.7329203020776,0,0.638349545690957,0,1
Kodak24,kodim24.png,20,guided,26.4084339716256,0,0.626715824329707,0,1
Kodak24,kodim24.png,20,l0,20.9235588554517,0,0.56628666675348,0,1
Kodak24,kodim24.png,20,lgss,26.3864653448,0,0.7476681405,0,1
Kodak24,kodim24.png,20,original,19.6558600911886,0,0.520178540598526,0,1
Kodak24,kodim24.png,20,tv,16.7528626237,0,0.2280800234,0,1
Kodak24,kodim24.png,25,adaptive,23.2896247974612,0,0.520137640646864,0,1
Kodak24,kodim24.png,25,bilateral,24.1913121937957,0,0.502991685635068,0,1
Kodak24,kodim24.png,25,guided,24.2051077962176,0,0.500205435971784,0,1
Kodak24,kodim24.png,25,l0,21.2333495286681,0,0.577688896885348,0,1
Kodak24,kodim24.png,25,lgss,24.7680251341,0,0.6906882887,0,1
Kodak24,kodim24.png,25,original,19.8054178719006,0,0.525953613058514,0,1
Kodak24,kodim24.png,25,tv,16.082307974,0,0.2081121975,0,1
Kodak24,kodim24.png,50,adaptive,14.6446059472226,0,0.172560526578544,0,1
Kodak24,kodim24.png,50,bilateral,16.0876166099111,0,0.196291377570246,0,1
Kodak24,kodim24.png,50,guided,16.4444936762467,0,0.201113733170732,0,1
Kodak24,kodim24.png,50,l0,16.9243609587713,0,0.225617923890244,0,1
Kodak24,kodim24.png,50,lgss,15.3418612781,0,0.1979893787,0,1
Kodak24,kodim24.png,50,original,16.9170569220938,0,0.258564847050388,0,1
Kodak24,kodim24.png,50,tv,12.7868501959,0,0.1266675294,0,1
Set12,01.png,10,adaptive,26.1311212192071,0,0.789699342267868,0,1
Set12,01.png,10,bilateral,31.9280642425255,0,0.895499299159867,0,1
Set12,01.png,10,guided,30.4392432728717,0,0.87740150427868,0,1
Set12,01.png,10,l0,24.7122564425549,0,0.768890822511189,0,1
Set12,01.png,10,lgss,27.3001909374,0,0.8197783116,0,1
Set12,01.png,10,original,22.0444139132377,0,0.706985090555844,0,1
Set12,01.png,10,tv,17.8628419287,0,0.2737967749,0,1
Set12,01.png,20,adaptive,26.5002247163325,0,0.785431245611619,0,1
Set12,01.png,20,bilateral,27.372697894916,0,0.669722920981046,0,1
Set12,01.png,20,guided,26.5428330892768,0,0.653996890912737,0,1
Set12,01.png,20,l0,24.6007450696841,0,0.766396164438212,0,1
Set12,01.png,20,lgss,27.0308651902,0,0.8427446415,0,1
Set12,01.png,20,original,22.9659283994035,0,0.725707211302939,0,1
Set12,01.png,20,tv,17.2091975104,0,0.2555572124,0,1
Set12,01.png,25,adaptive,24.0378194381081,0,0.612472506018788,0,1
Set12,01.png,25,bilateral,24.7103887643102,0,0.528045497623785,0,1
Set12,01.png,25,guided,24.3310441067835,0,0.5202651367065,0,1
Set12,01.png,25,l0,24.4267420368921,0,0.757817618924493,0,1
Set12,01.png,25,lgss,25.527769994,0,0.8164971983,0,1
Set12,01.png,25,original,23.5074698452242,0,0.741051197583867,0,1
Set12,01.png,25,tv,16.5195500139,0,0.2377641987,0,1
Set12,01.png,50,adaptive,15.1215757906042,0,0.208315038417106,0,1
Set12,01.png,50,bilateral,16.4431326916777,0,0.226471419159593,0,1
Set12,01.png,50,guided,16.7702530746502,0,0.229391168819574,0,1
Set12,01.png,50,l0,17.3840852474253,0,0.294826476653641,0,1
Set12,01.png,50,lgss,16.4177424818,0,0.3203976911,0,1
Set12,01.png,50,original,17.4253300035722,0,0.353139370213585,0,1
Set12,01.png,50,tv,13.1691872837,0,0.158058969,0,1
Set12,02.png,10,adaptive,23.1259869732926,0,0.732748876843231,0,1
Set12,02.png,10,bilateral,32.9164116155505,0,0.870790930227224,0,1
Set12,02.png,10,guided,31.126088958132,0,0.852498031472772,0,1
Set12,02.png,10,l0,24.9501072952638,0,0.756032455277545,0,1
Set12,02.png,10,lgss,25.3660928278,0,0.7867918896,0,1
Set12,02.png,10,original,18.4302390456845,0,0.634644056811452,0,1
Set12,02.png,10,tv,17.1445547177,0,0.1955832316,0,1
