dataset,image,sigma,realization,method,psnr,ssim,runtime
BSD68,test052.png,10,1,adaptive,22.1758230512431,0.717199359817434,6.370844
BSD68,test052.png,10,1,bilateral,33.0774598586354,0.863018793612391,0.6634197
BSD68,test052.png,10,1,guided,31.9843110636069,0.850067462910436,0.0101162
BSD68,test052.png,10,1,l0,23.6479556897516,0.699158140125286,3.0826128
BSD68,test052.png,10,1,lgss,27.1160552844,0.7713484696,3.7949019
BSD68,test052.png,10,1,original,19.6388162291523,0.666759006436343,6.0063682
BSD68,test052.png,10,1,tv,17.6763191141,0.1496256496,0.9680325
BSD68,test053.png,10,1,adaptive,22.5147492368567,0.609010841407574,11.183224
BSD68,test053.png,10,1,bilateral,32.3827514797953,0.812991679225614,2.4256347
BSD68,test053.png,10,1,guided,31.629661568987,0.797580715683082,0.0515237
BSD68,test053.png,10,1,l0,22.4923894795648,0.612634953409299,5.3148244
BSD68,test053.png,10,1,lgss,26.4028786225,0.6715464101,3.7168234
BSD68,test053.png,10,1,original,21.0111552530756,0.59574360391372,6.0785273
BSD68,test053.png,10,1,tv,17.0606546421,0.1306664629,0.95019
BSD68,test054.png,10,1,adaptive,21.5201231100575,0.579469180989256,8.6680282
BSD68,test054.png,10,1,bilateral,30.4000836551967,0.853178627880048,0.7716786
BSD68,test054.png,10,1,guided,28.7578164477395,0.824634629697249,0.0188485
BSD68,test054.png,10,1,l0,21.7583381621029,0.560111268216579,3.108464
BSD68,test054.png,10,1,lgss,25.1449336657,0.7026931908,3.7237992
BSD68,test054.png,10,1,original,17.4002834879915,0.422394288087705,8.722226
BSD68,test054.png,10,1,tv,17.3804184769,0.2962257722,0.9763267
BSD68,test055.png,10,1,adaptive,22.699181105703,0.558883721300649,17.1043905
BSD68,test055.png,10,1,bilateral,29.4433266914014,0.838211153240699,1.6207453
BSD68,test055.png,10,1,guided,28.182763293849,0.813375428402852,0.0369409
BSD68,test055.png,10,1,l0,21.374964270269,0.496852965608732,5.2344426
BSD68,test055.png,10,1,lgss,25.1654133579,0.668302666,3.6771522
BSD68,test055.png,10,1,original,19.8575526734593,0.42654078790088,11.8766333
BSD68,test055.png,10,1,tv,17.4975608766,0.346180435,0.9800722
BSD68,test056.png,10,1,adaptive,22.4665821310104,0.619317495175752,8.0390762
BSD68,test056.png,10,1,bilateral,27.3070528210571,0.87100780410718,1.2134573
BSD68,test056.png,10,1,guided,26.4842205470648,0.856333592892474,0.0190954
BSD68,test056.png,10,1,l0,18.9764421343215,0.336159758068748,4.1666479
BSD68,test056.png,10,1,lgss,24.0906620864,0.6956877102,3.7373051
BSD68,test056.png,10,1,original,17.7072551138657,0.237148056031767,7.3444468
BSD68,test056.png,10,1,tv,18.2795446107,0.5674747643,1.0345608
BSD68,test057.png,10,1,adaptive,22.0932156024373,0.598410329934673,5.2775192
BSD68,test057.png,10,1,bilateral,30.2758242786553,0.863517783818079,0.5307669
BSD68,test057.png,10,1,guided,29.2872380707294,0.84533266666142,0.0094101
BSD68,test057.png,10,1,l0,21.2702685925026,0.540060412873639,2.2636601
BSD68,test057.png,10,1,lgss,26.0467595696,0.7583324941,3.7408798
BSD68,test057.png,10,1,original,19.1177468689024,0.495987648001029,4.3861562
BSD68,test057.png,10,1,tv,17.3921499026,0.2499945564,0.9828588
BSD68,test058.png,10,1,adaptive,20.7518752063957,0.621952780386836,9.0671426
BSD68,test058.png,10,1,bilateral,32.3689566642158,0.826693495060375,0.8649086
BSD68,test058.png,10,1,guided,31.7087859899702,0.815535033481073,0.0149567
BSD68,test058.png,10,1,l0,21.6047464745729,0.629213303839914,3.6512552
BSD68,test058.png,10,1,lgss,25.5782193871,0.69099287,3.6958207
BSD68,test058.png,10,1,original,19.9601798990156,0.610833899707074,6.9111084
BSD68,test058.png,10,1,tv,17.0637965889,0.1353612577,0.9647648
BSD68,test059.png,10,1,adaptive,23.1691741273284,0.6247297591298,6.1474614
BSD68,test059.png,10,1,bilateral,32.1064390921803,0.830413761483794,0.6127806
BSD68,test059.png,10,1,guided,31.0035555912028,0.812066420135996,0.0116154
BSD68,test059.png,10,1,l0,22.5404940230119,0.625129048205676,2.4994874
BSD68,test059.png,10,1,lgss,26.1909492112,0.6925663117,3.6946172
BSD68,test059.png,10,1,original,17.7468132090846,0.539122435475123,6.8530174
BSD68,test059.png,10,1,tv,17.1943496672,0.1724880369,0.9675085
BSD68,test060.png,10,1,adaptive,23.347628223476,0.659058613624118,7.1137427
BSD68,test060.png,10,1,bilateral,32.4960534994389,0.840481514257074,0.8201236
BSD68,test060.png,10,1,guided,31.5061792054725,0.824870859425494,0.0151701
BSD68,test060.png,10,1,l0,22.0991277803257,0.643028741938744,2.8097039
BSD68,test060.png,10,1,lgss,27.6375571345,0.747571956,3.8196696
BSD68,test060.png,10,1,original,22.1434782793896,0.628085551920436,6.4183993
BSD68,test060.png,10,1,tv,17.0883397379,0.1425978767,0.9618591
BSD68,test061.png,10,1,adaptive,24.1470593482931,0.688875202992713,7.8170768
BSD68,test061.png,10,1,bilateral,32.0872691410808,0.842694707400068,0.6334009
BSD68,test061.png,10,1,guided,31.0346243271898,0.826575670861918,0.0119321
BSD68,test061.png,10,1,l0,22.2945024232467,0.659868728682696,3.1607761
BSD68,test061.png,10,1,lgss,26.677513402,0.7516454017,3.782883
BSD68,test061.png,10,1,original,22.061685142596,0.637446724967722,8.7634042
BSD68,test061.png,10,1,tv,17.2321250872,0.1801334372,0.9729032
BSD68,test062.png,10,1,adaptive,22.2230898967423,0.748637639558675,7.6124922
BSD68,test062.png,10,1,bilateral,33.3934588930349,0.931786409488349,0.7992156
BSD68,test062.png,10,1,guided,31.7248919999374,0.916901303268359,0.0089327
BSD68,test062.png,10,1,l0,22.9448497365428,0.755546299557803,2.8958368
BSD68,test062.png,10,1,lgss,25.1372677901,0.8111663875,3.7199599
BSD68,test062.png,10,1,original,20.7579299297793,0.705327019244665,7.5492139
BSD68,test062.png,10,1,tv,18.3903674416,0.2289306251,0.9713365
BSD68,test063.png,10,1,adaptive,20.4209214512058,0.471133648033184,7.4099699
BSD68,test063.png,10,1,bilateral,28.4881737191676,0.855676434407017,0.7514726
BSD68,test063.png,10,1,guided,27.3799009970965,0.832602354506205,0.0106948
BSD68,test063.png,10,1,l0,19.3189648567604,0.367226453743228,3.5411479
BSD68,test063.png,10,1,lgss,23.9612942529,0.6346391984,3.6737132
BSD68,test063.png,10,1,original,18.0129059839723,0.279748868533781,5.6207861
BSD68,test063.png,10,1,tv,17.6414147578,0.4067796409,0.9623633
BSD68,test064.png,10,1,adaptive,21.972614219567,0.441391831840489,7.0263342
BSD68,test064.png,10,1,bilateral,28.7623175521174,0.806175806783978,0.8248432
BSD68,test064.png,10,1,guided,27.9393872725961,0.789234172715569,0.0142893
BSD68,test064.png,10,1,l0,20.8404990602178,0.388362831421165,3.0841268
BSD68,test064.png,10,1,lgss,24.8776396962,0.595113469,3.6556371
BSD68,test064.png,10,1,original,18.8777714115951,0.322625821583537,5.7088389
BSD68,test064.png,10,1,tv,17.4693652595,0.3444887658,0.9466114
BSD68,test065.png,10,1,adaptive,21.4275466332007,0.540256979245314,7.1876032
BSD68,test065.png,10,1,bilateral,30.7770896586784,0.867815268187681,0.7143354
BSD68,test065.png,10,1,guided,29.6519215546596,0.84747659028815,0.0317437
BSD68,test065.png,10,1,l0,20.7822113374909,0.490736637920095,3.1576277
BSD68,test065.png,10,1,lgss,23.9871104523,0.6391196254,3.6880431
BSD68,test065.png,10,1,original,18.0873874318517,0.402288692321602,6.4361393
BSD68,test065.png,10,1,tv,18.0309279323,0.2590938735,0.957053
BSD68,test066.png,10,1,adaptive,27.0149538586911,0.940583397209088,6.248048
BSD68,test066.png,10,1,bilateral,38.8850462275621,0.949462015640273,0.7103885
BSD68,test066.png,10,1,guided,37.0533885901625,0.944232465676293,0.014555
BSD68,test066.png,10,1,l0,25.3445979921436,0.934541272394655,3.2424034
BSD68,test066.png,10,1,lgss,28.1473511739,0.9506576259,3.8933849
BSD68,test066.png,10,1,original,22.2460234138385,0.887669942215713,6.0038735
BSD68,test066.png,10,1,tv,17.0686049971,0.0797599571,0.9715106
BSD68,test067.png,10,1,adaptive,23.2307411726217,0.736611711696704,6.5052759
BSD68,test067.png,10,1,bilateral,27.7368827562015,0.908440511391401,1.3713627
BSD68,test067.png,10,1,guided,26.7792218266681,0.900781935384144,0.0208616
BSD68,test067.png,10,1,l0,19.4642490007085,0.534141191397653,4.5492353
BSD68,test067.png,10,1,lgss,23.7167288665,0.7464598236,3.6511358
BSD68,test067.png,10,1,original,18.5039493188885,0.437909254693117,5.2818568
BSD68,test067.png,10,1,tv,18.2650551749,0.6136170467,1.079651
BSD68,test068.png,10,1,adaptive,24.3727718792573,0.77397059726054,4.6906339
BSD68,test068.png,10,1,bilateral,29.0525214364048,0.916141253813509,0.5519396
BSD68,test068.png,10,1,guided,28.0589100371615,0.903688552227393,0.0093528
BSD68,test068.png,10,1,l0,20.3378720475382,0.59136324923613,2.3072787
BSD68,test068.png,10,1,lgss,25.9488005302,0.8283132734,4.4185284
BSD68,test068.png,10,1,original,18.9723146564089,0.509385940930451,3.7664229
BSD68,test068.png,10,1,tv,18.8654769651,0.4458440814,1.2941393
BSD68,test001.png,20,1,adaptive,23.1456075241938,0.577862640687196,3.7927975
BSD68,test001.png,20,1,bilateral,25.4404769463229,0.719327525644325,0.55619
BSD68,test001.png,20,1,guided,25.0993684165315,0.705154759637714,0.0091698
BSD68,test001.png,20,1,l0,20.5082634556368,0.39549219108159,1.9750479
BSD68,test001.png,20,1,lgss,23.816184593,0.6053774124,4.6768619
BSD68,test001.png,20,1,original,19.1595999410735,0.3217288138937,3.9787908
BSD68,test001.png,20,1,tv,17.215163711,0.3676478886,1.0793638
BSD68,test002.png,20,1,adaptive,25.3786242632803,0.771794550593916,4.6770051
BSD68,test002.png,20,1,bilateral,27.3301689583022,0.713998761190024,0.7180572
BSD68,test002.png,20,1,guided,26.9269007540659,0.711553215929526,0.0122895
BSD68,test002.png,20,1,l0,22.5759219435914,0.688554910554525,1.8424458
BSD68,test002.png,20,1,lgss,26.4215025045,0.8232936379,4.1583865
BSD68,test002.png,20,1,original,19.9583542021918,0.641242911003235,3.578319
BSD68,test002.png,20,1,tv,17.166543626,0.2126688142,1.1663668
BSD68,test003.png,20,1,adaptive,25.3647007220484,0.743531258389429,3.9389361
BSD68,test003.png,20,1,bilateral,27.0404547941655,0.625110848388875,0.5272691
BSD68,test003.png,20,1,guided,26.7629991882452,0.622486993493474,0.0082146
BSD68,test003.png,20,1,l0,21.8846540678176,0.703742075607034,1.8386539
BSD68,test003.png,20,1,lgss,24.8775202399,0.803200907,4.2172055
BSD68,test003.png,20,1,original,20.5785699695473,0.666319378364488,3.6621899
BSD68,test003.png,20,1,tv,16.8278158478,0.2190389373,1.0702206
BSD68,test004.png,20,1,adaptive,23.4158407469914,0.620108944655574,4.4494458
BSD68,test004.png,20,1,bilateral,27.1539149922168,0.621497095164787,0.6640598
BSD68,test004.png,20,1,guided,27.0213306215,0.614530648597835,0.0083447
BSD68,test004.png,20,1,l0,20.8774556861788,0.554761175557084,2.3641467
BSD68,test004.png,20,1,lgss,25.3129123105,0.7140341791,4.5142614
BSD68,test004.png,20,1,original,18.9492958540373,0.513461376124084,4.0088414
BSD68,test004.png,20,1,tv,16.7139240999,0.1756225864,1.0707776
BSD68,test005.png,20,1,adaptive,22.7372421683291,0.651692307281526,5.0228299
BSD68,test005.png,20,1,bilateral,26.1009312923067,0.735771400725968,0.6680239
BSD68,test005.png,20,1,guided,25.8313057546371,0.731394864031373,0.0118465
BSD68,test005.png,20,1,l0,19.9282232003166,0.496311112612014,2.535833
BSD68,test005.png,20,1,lgss,24.1198023339,0.7083669718,4.1972819
BSD68,test005.png,20,1,original,18.1119811319825,0.423956956713847,4.3623456
BSD68,test005.png,20,1,tv,17.2576184658,0.2963203042,1.0728876
BSD68,test006.png,20,1,adaptive,21.7772923216764,0.74929363090145,5.2135515
BSD68,test006.png,20,1,bilateral,28.5954304864552,0.634096482979033,1.3176044
BSD68,test006.png,20,1,guided,28.4823140897442,0.644262943468599,0.0321398
BSD68,test006.png,20,1,l0,21.4034547974219,0.735719432748669,5.6402011
BSD68,test006.png,20,1,lgss,23.2958931597,0.801904928,4.267257
BSD68,test006.png,20,1,original,18.472447122695,0.708673052601252,4.6766737
BSD68,test006.png,20,1,tv,17.1125568127,0.1277812328,1.0544653
BSD68,test007.png,20,1,adaptive,23.7289193148378,0.628757722898168,4.7026816
BSD68,test007.png,20,1,bilateral,25.9075819672446,0.690468116168273,0.6284279
BSD68,test007.png,20,1,guided,25.5283540823541,0.674304443105331,0.0148247
BSD68,test007.png,20,1,l0,20.9159821066451,0.475004811590037,2.7341712
BSD68,test007.png,20,1,lgss,24.9233899702,0.6877867499,4.3566365
BSD68,test007.png,20,1,original,19.5399360657987,0.405305035845737,4.1914656
BSD68,test007.png,20,1,tv,16.874002428,0.2977151815,1.0608651
BSD68,test008.png,20,1,adaptive,23.6463931897715,0.621332540331455,4.6418971
BSD68,test008.png,20,1,bilateral,25.411035018509,0.709240623719518,0.5637768
BSD68,test008.png,20,1,guided,25.1512189853586,0.699779611186126,0.0109808
BSD68,test008.png,20,1,l0,20.4087876411623,0.434089250404176,4.9069952
BSD68,test008.png,20,1,lgss,24.2887949945,0.6703287035,4.9769393
BSD68,test008.png,20,1,original,19.9390444806917,0.397051738351325,4.0771287
BSD68,test008.png,20,1,tv,17.1259941921,0.3605690049,1.3578203
BSD68,test009.png,20,1,adaptive,23.197077866107,0.641986871610594,13.9607848
BSD68,test009.png,20,1,bilateral,26.5236521511079,0.66935099767874,1.3929036
BSD68,test009.png,20,1,guided,26.2756450063513,0.66543825408974,0.045961
BSD68,test009.png,20,1,l0,20.5757876977763,0.520954317793496,5.59646
BSD68,test009.png,20,1,lgss,25.1472972712,0.7221443805,7.5942009
BSD68,test009.png,20,1,original,19.5427666135855,0.482890229795277,10.9740807
BSD68,test009.png,20,1,tv,17.2744939647,0.25615633,1.105663
BSD68,test010.png,20,1,adaptive,23.9206124629482,0.63521058659619,8.1443174
BSD68,test010.png,20,1,bilateral,27.0104949110639,0.620964192660417,1.117493
BSD68,test010.png,20,1,guided,26.8126330348576,0.613625741489578,0.0180961
BSD68,test010.png,20,1,l0,20.4515513438485,0.563980328015829,4.3440957
BSD68,test010.png,20,1,lgss,25.4022739367,0.7238390501,4.5048726
BSD68,test010.png,20,1,original,19.5582085897146,0.520808142611591,7.2948472
BSD68,test010.png,20,1,tv,16.6611209935,0.1886434881,1.0690396
BSD68,test011.png,20,1,adaptive,24.6045373155909,0.734297597203592,7.6779956
BSD68,test011.png,20,1,bilateral,26.0242049267802,0.736016623853401,0.8677931
BSD68,test011.png,20,1,guided,25.2127678476442,0.704757735163964,0.0153483
BSD68,test011.png,20,1,l0,21.4219788432843,0.562197325052076,3.7780257
BSD68,test011.png,20,1,lgss,25.0494972731,0.7493457959,4.7516676
BSD68,test011.png,20,1,original,19.876061552612,0.48774394910174,7.3374385
BSD68,test011.png,20,1,tv,17.3249418677,0.3663761069,1.9845184
BSD68,test012.png,20,1,adaptive,24.3395307211857,0.601805859537369,7.7547226
BSD68,test012.png,20,1,bilateral,26.0861732305317,0.666652898589065,0.9152273
BSD68,test012.png,20,1,guided,25.7572112717939,0.649971135995221,0.0161393
BSD68,test012.png,20,1,l0,21.126140584059,0.447088059003008,3.9363213
BSD68,test012.png,20,1,lgss,25.4338107843,0.6818196829,4.5186373
BSD68,test012.png,20,1,original,19.4026619214915,0.365857202417699,7.8102444
BSD68,test012.png,20,1,tv,16.7094803209,0.2628645994,1.3423833
BSD68,test013.png,20,1,adaptive,23.2058552539406,0.573575830235509,10.9480061
BSD68,test013.png,20,1,bilateral,26.7579826340011,0.633818930978745,0.7256412
BSD68,test013.png,20,1,guided,26.6275157553172,0.626496579944576,0.0157984
BSD68,test013.png,20,1,l0,20.81166923716,0.499306341956051,3.478989
BSD68,test013.png,20,1,lgss,24.973300432,0.6845456102,4.2085859
BSD68,test013.png,20,1,original,18.0047687133618,0.442394740197928,9.4391359
BSD68,test013.png,20,1,tv,16.6516347962,0.1967044332,1.1135441
BSD68,test014.png,20,1,adaptive,26.0296774028278,0.735941141946695,6.6784109
BSD68,test014.png,20,1,bilateral,27.5083304374822,0.60688611972403,0.7727659
BSD68,test014.png,20,1,guided,27.187371257822,0.601833774296757,0.0212725
BSD68,test014.png,20,1,l0,23.1385772428912,0.688940781587597,3.5053951
BSD68,test014.png,20,1,lgss,27.1681418269,0.8137473628,4.1619518
BSD68,test014.png,20,1,original,20.3368914219229,0.638636075682616,5.7457938
BSD68,test014.png,20,1,tv,16.7861433847,0.182244274,1.0722223
BSD68,test015.png,20,1,adaptive,23.8855650352534,0.663126426910709,6.4927148
BSD68,test015.png,20,1,bilateral,25.8992292455457,0.686169310700223,0.9235388
BSD68,test015.png,20,1,guided,25.6363438222429,0.679708151574968,0.022057
BSD68,test015.png,20,1,l0,20.5311737270815,0.500489923279746,3.7413309
BSD68,test015.png,20,1,lgss,24.1645161357,0.6950095092,4.1230137
BSD68,test015.png,20,1,original,19.2096380808732,0.443036954280566,6.0025216
BSD68,test015.png,20,1,tv,17.1292080864,0.3089965588,1.061617
BSD68,test016.png,20,1,adaptive,24.1925059341276,0.731259969127066,7.9211719
BSD68,test016.png,20,1,bilateral,25.4033706051278,0.749198081458836,0.8758999
BSD68,test016.png,20,1,guided,24.6455763471025,0.720142282007811,0.0163343
BSD68,test016.png,20,1,l0,21.1763206194357,0.60730800036127,3.6430164
BSD68,test016.png,20,1,lgss,24.1388242568,0.7385299171,4.2245206
BSD68,test016.png,20,1,original,19.2084105646166,0.500323878716642,6.2847268
BSD68,test016.png,20,1,tv,16.9436345068,0.4008381038,1.0671828
BSD68,test017.png,20,1,adaptive,24.5821951760478,0.681608477549762,6.9090543
BSD68,test017.png,20,1,bilateral,28.8458130948725,0.610346790960772,0.7451154
BSD68,test017.png,20,1,guided,28.7849399778319,0.61501560101068,0.0312168
BSD68,test017.png,20,1,l0,21.410298577091,0.66147436627528,3.3962569
BSD68,test017.png,20,1,lgss,27.1639330604,0.7660522641,4.2185729
BSD68,test017.png,20,1,original,18.7101810246737,0.582420581180081,7.075041
BSD68,test017.png,20,1,tv,17.2334725952,0.1146846926,1.0426687
BSD68,test018.png,20,1,adaptive,24.9518801043318,0.745382484545858,6.6806915
BSD68,test018.png,20,1,bilateral,28.3040176137763,0.572280018340373,0.8316718
BSD68,test018.png,20,1,guided,28.3028195886027,0.575217781259278,0.0156954
BSD68,test018.png,20,1,l0,23.3828892277006,0.745443888479608,3.5087603
BSD68,test018.png,20,1,lgss,27.3469466638,0.8205738431,4.2082948
BSD68,test018.png,20,1,original,19.7661375022421,0.684628611200123,8.1260842
BSD68,test018.png,20,1,tv,16.8005517809,0.1193629507,1.0566378
BSD68,test019.png,20,1,adaptive,24.3383320196282,0.700636349220368,10.6525027
BSD68,test019.png,20,1,bilateral,26.7759470278537,0.67051385863482,0.8704015
BSD68,test019.png,20,1,guided,26.2876871173694,0.658517533467709,0.0151626
BSD68,test019.png,20,1,l0,22.1863509687711,0.606001700298652,3.8310108
BSD68,test019.png,20,1,lgss,25.6780738956,0.7376503955,4.1955761
BSD68,test019.png,20,1,original,20.500012497741,0.553758987474312,13.9656641
BSD68,test019.png,20,1,tv,17.0996724846,0.2717672661,1.1022619
BSD68,test020.png,20,1,adaptive,24.7385435801898,0.756257106043328,6.9706783
BSD68,test020.png,20,1,bilateral,27.1790808974598,0.63732735149275,0.8720409
BSD68,test020.png,20,1,guided,26.8408827028442,0.634165809806774,0.0168114
BSD68,test020.png,20,1,l0,21.8510718771432,0.706397461899054,3.2099837
BSD68,test020.png,20,1,lgss,25.3051316722,0.8038234015,4.2780986
BSD68,test020.png,20,1,original,19.4206168770527,0.65054074460273,6.4779573
BSD68,test020.png,20,1,tv,17.1802274982,0.2329900569,1.0682899
BSD68,test021.png,20,1,adaptive,24.0556741672081,0.792135920203583,6.9903938
BSD68,test021.png,20,1,bilateral,25.2171205920235,0.78814918976989,0.7716063
BSD68,test021.png,20,1,guided,24.5118297540002,0.759627207944786,0.0141286
BSD68,test021.png,20,1,l0,20.9939467173062,0.651499587009329,3.1732328
BSD68,test021.png,20,1,lgss,23.9180655772,0.7755773553,4.6703376
BSD68,test021.png,20,1,original,19.7539757052958,0.5655054140328,6.0405549
BSD68,test021.png,20,1,tv,17.6064705842,0.4644711969,1.1284868
BSD68,test022.png,20,1,adaptive,23.8051952780679,0.673009199970346,5.184616
BSD68,test022.png,20,1,bilateral,25.2753491153862,0.744652398832758,0.7617837
